satira,body
0,"Em paralelo, avança no Supremo o julgamento sobre a suspeição do ex-juiz Sérgio Moro – a defesa do ex-presidente afirma que Moro foi parcial ao condenar Lula no caso do triplex. Nesta terça-feira, 9, o ministro Kassio Nunes Marques pediu vista (mais tempo para análise) e adiou, mais uma vez, o julgamento. Não há previsão para a conclusão do caso pela Segunda Turma. O placar está empatado em 2 a 2."
0,"O enquadramento do motorista de Uber continua na pauta do dia dos tribunais especializados, em diversos países, como ocorreu recentemente com a Suprema Corte do Reino Unido. No dia 19 de fevereiro de 2021, de forma unânime, foi decidido que motoristas da Uber são qualificados como “workers” da plataforma digital."
0,"Isso porque, como a cobrança de débitos fiscais é realizada em Juízo diverso daquele competente para o processamento da recuperação judicial e falência, o Fisco tinha dificuldades para o recebimento de seu crédito, ficando de fora do plano de recuperação judicial."
0,"O deputado federal Ivan Valente (PSOL-SP) acionou a Corregedoria do Conselho Nacional de Justiça (CNJ) para apurar a omissão de dados do senador Flávio Bolsonaro (Republicanos-RJ) e de sua mulher, a dentista Fernanda Antunes Bolsonaro, na escritura pública da compra de uma casa de R$ 6 milhões, em Brasília."
0,"Nos últimos anos, advogados e magistrados trabalhistas têm se debruçado sobre um tema de grande relevância e impacto para as empresas: a forma de atualização dos créditos trabalhistas reconhecida em sede de condenações na Justiça do Trabalho."
0,"Obter conhecimento é fundamental para as pessoas que querem ter sucesso no mercado de trabalho. Um recente estudo realizado pela Catho, aponta que, em cargos de diretoria, a diferença salarial entre executivos que possuem pós-graduação ou MBA, em comparação aos que não possuem, é de 47%. No caso de profissionais que ocupam cargos de coordenação, o aumento salarial pode ser de até 53%."
0,"O país, como todos estão sentindo, muito mais do que sabendo, passa por enorme corredor polonês de problemas, em todas as áreas."
0,"Meu nome é Maria Fernanda Tartoni. Tenho 47 anos, nasci em São Paulo e aos 18 anos fiz de Porto Alegre minha casa. Sou cozinheira, chef de cozinha e empresária. Sempre me envolvi muito em questões do segmento da alimentação fora do lar, fazendo parte de grupos ligados ao Sebrae, aos sindicatos, reuniões de empresários. Em 2015 fui convidada para ser a presidente da Associação Brasileira de Bares e Restaurantes no Rio Grande do Sul, entidade que reúne mais de 400 estabelecimentos em todo o estado."
0,"Esquecimentos, desorientações no tempo e espaço costumam ser os sinais iniciais. A dificuldade em lembrar palavras também é muito comum e pode acontecer já nos primeiros anos da doença. Fatores de risco como predisposição genética individual, diabetes mellitus, hipertensão arterial, depressão, surdez, baixa escolaridade, sedentarismo, consumo elevado de gordura saturada, consumo excessivo de bebidas alcoólicas, infecções recorrentes por vírus da família herpes ou mesmo exposição crônica à poluição atmosférica são elementos frequente associados a uma maior chance de desenvolver o Alzheimer. A expectativa de vida após o diagnóstico não passa de 10 anos."
0,"Os primeiros passos da indústria no Brasil, foram no segmento têxtil[1]. E seguem a todo vapor. A cada ano, a indústria da moda cresce significativamente, tornando-se cada vez mais representativa na economia do país. Oportuno mencionar que o Brasil detém a quinta maior indústria têxtil do mundo, além de ser o quarto maior em confecção. O país responde por 2,4% da produção mundial de têxteis e por 2,6% da produção mundial de vestuário, dados que conferem ao Brasil o posto de único país da América do Sul a ocupar lugar de destaque no setor têxtil.[2]"
0,"A semana de 1.º a 5 de março/2021 foi agitada nos mercados financeiros. Os paladinos da preguiça intelectual sempre usam o mesmo argumento falacioso: A taxa básica de juros (SELIC) está baixa, então a única alternativa de investimento é a bolsa de valores. Sim, a Selic está baixa e, não, existem outras alternativas de investimentos, principalmente no exterior."
0,"Você já ouviu falar da Taxonomia de Bloom? Simplificando, é uma hierarquia de habilidades mentais, emocionais e práticas que podem ajudar a estimular um pensamento mais profundo nas pessoas, sendo aplicada inclusive na aprendizagem corporativa."
0,"A Justiça Federal em São Paulo condenou a União e a Empresa Brasileira de Infraestrutura Aeroportuária (Infraero) ao ressarcimento de R$ 2,5 milhões ao Unibanco e ao Instituto de Resseguros do Brasil para cobrir a indenização paga à Latam e aos familiares da vítima fatal do acidente do voo 283, ocorrido em 1997."
0,"Na opinião do ex-deputado federal e jornalista Fernando Gabeira, a decisão do ministro do Supremo Tribunal Federal Edson Fachin de anular os processos relativos ao ex-presidente Luiz Inácio Lula da Silva na Lava Jato em Curitiba foi uma tentativa de reduzir os danos causados à Lava Jato, mas a estratégia, aparentemente, fracassou."
0,"O combate à corrupção no Brasil, promessa repetida por vários presidentes e partidos políticos desde o início da democratização pós 64, tem uma legislação específica desde 2003, quando o Ministério da Justiça decidiu pela criação da Estratégia Nacional de Combate à Lavagem de Dinheiro (ENCCLA) para desestruturar a criminalidade organizada e combater o histórico brasileiro de impunidade em relação a crimes de lavagem de dinheiro. Em 2013, a legislação contou com o reforço da criação da Lei nº 12.846/2013, chamada de lei anticorrupção, que fiscaliza e responsabiliza empresas que praticam atos lesivos contra a administração pública."
0,"No início de fevereiro, o 55º Presidente recentemente eleito da Câmara dos Deputados, Arthur Lira, e o 68° Presidente do Senado Federal do Brasil, Rodrigo Pacheco, fecharam acordo para efetivar, em um prazo de até oito meses, o projeto de reforma tributária que, apesar de ser tratado com prioridade tanto pelas casas legislativas quanto pelo Governo Federal, ainda desperta dúvidas e conta com diferentes versões sendo discutidas na Câmara e no Senado."
0,"O sujeito está diante de uma folha ou de um muro. Espaços em branco como sinônimo de vazio? Há barulho de polícia, lata. Corre ou permanece em silêncio?"
0,"Você sabe o que é revenue-share? Esse é um termo em inglês que pode ser traduzido por compartilhamento de receita. O conceito é novo mas já está sendo utilizado em negócios online nos EUA e Europa, e o termo é associado com uma porcentagem das receitas futuras do cliente."
0,"O ‘novo normal’ se tornou uma expressão do nosso cotidiano, em função da pandemia da Covid-19, que tem assolado os países pelo mundo. Inicialmente, o termo foi utilizado para definir mudanças de comportamento para garantir a segurança de todos, como o uso de máscara e de álcool em gel, distanciamento entre os indivíduos em locais públicos e outros aspectos. Logo depois, foram observados comportamentos benéficos para a sociedade e para as corporações, a exemplo da adoção do trabalho remoto, valorização do tempo em casa e em família, mais empatia e solidariedade. Sendo assim, existia a ideia de que essas transformações estabeleceriam um novo padrão e uma nova consciência. No entanto, será que isso está realmente prevalecendo no dia a dia?"
0,"Segundo pesquisa do Great Place to Work realizada em 2020, funcionários felizes são 12% mais produtivos e proporcionam lucro financeiro até três vezes maior para a empresa. Ou seja, quanto mais engajado o time, mais a companhia cresce. Além disso, muito se fala sobre o tal do employer branding, que nada mais é que investir no público interno de modo a captar bons profissionais e ficar ainda mais competitivo e em destaque no mercado. Afinal, uma coisa leva a outra."
0,"1 – Os idos de março começaram com o general Pesadelo anunciando a aplicação de 46 milhões de doses de vacina até o fim do mês e agora esse número caiu para de 25 a 28 milhões de doses, ou seja, 11 milhões e 500 mil a 14 milhões de imunizados, uma decepção atrás da outra. 2 – Certo está o professor Miguel Reale Jr., que, em artigo no Estadão de ontem, chamou o chefe do desgoverno de !presidente de cemitério”, conclamando os cidadãos de bem a o expulsarem do poder. 3 – No plano de desgoverno e oposição de fancaria do “pacote de impunidade”, STF acaba de anular processos em Curitiba tornando Lula candidato. 4 – Brasil ameaça o mundo, filho 003 foi flagrado conspirando com os invasores do Capitólio e, além de negacionista, o chanceler Araújo não cultiva hábitos rotineiros de higiene, como mostrou em Israel. Direto ao assunto. Inté. E só a verdade nos salvará."
0,"Apesar de o julgamento da suspeição do ex-juiz Sérgio Moro na Segunda Turma do Supremo Tribunal Federal (STF) ocorrer no âmbito da Operação Lava Jato, os votos dos ministros Gilmar Mendes e Ricardo Lewandowski foram baseados em outra investigação – a Spoofing, aberta após vazamento de mensagens supostamente trocadas entre Moro e procuradores de Curitiba. É o que observam juristas ouvidos pelo Estadão sobre o julgamento desta terça-feira, 9."
0,"O ministro Edson Fachin, do Supremo Tribunal Federal (STF), classificou como ‘odiosa’ a tese da ‘legítima defesa da honra’ e proferiu o terceiro voto para tornar o argumento inconstitucional. Na manifestação assinada nesta segunda, 8, Dia Internacional da Mulher, o ministro aponta que conquistas como a Lei Maria da Penha e a tipificação do feminicídio não podem ser ignoradas pelo tribunal do júri a partir de quesitos genéricos."
0,"Em 46 páginas, o ministro Edson Fachin, do Supremo Tribunal Federal, anulou as condenações impostas ao ex-presidente Luiz Inácio Lula da Silva na Lava Jato, determinou que as ações penais contra o petista sejam enviadas à Justiça Federal do Distrito Federal e o habilitou a disputar as próximas eleições presidenciais. Conforme antecipou o Estadão na semana passada, a manobra faz parte de uma estratégia de reduzir danos e de tirar o foco do ex-juiz Sérgio Moro e preservar o legado da Lava Jato, diante de derrotas iminentes que ameaçam o futuro da investigação. Mais um dia no país da impunidade, como diria meu caro amigo Barbosinha. Resta agora saber a que armas a confraria recorrerá para abater o inimigo comum, Moro, agora de volta ao combate pela supreendente mexida no tabuleiro pelo relator da Lava Jato no STF."
0,"BRASÍLIA – Após uma disputa com o PSL, o PSDB assegurou a presidência da Comissão de Relações Exteriores da Câmara, até então comandada por Eduardo Bolsonaro (PSL-SP). O deputado Aécio Neves (PSDB-MG), candidato derrotado à presidência da República, é o indicado dos tucanos para comandar o colegiado. Uma eleição virtual a ser realizada nesta quarta-feira, 10, deverá confirmar a decisão."
